song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
APES**T,52,264853,0.016,0.69799999999999995,0.78299999999999992,0,2,0.17600000000000002,-6.5029999999999992,1,0.26600000000000001,160.03399999999999,4,0.37799999999999995
No Complaints,41,261733,0.079699999999999993,0.91700000000000004,0.47799999999999998,0.084400000000000003,2,0.072599999999999998,-10.897,1,0.115,123.991,4,0.185
Hey Ma,61,220960,0.030200000000000001,0.81299999999999994,0.68900000000000006,1.9800000000000001e-06,1,0.375,-5.4270000000000005,1,0.34299999999999997,90.287999999999997,4,0.94099999999999995
REEL IT IN,46,121346,0.086400000000000005,0.76200000000000001,0.39700000000000002,0,10,0.17100000000000001,-8.7059999999999995,0,0.14300000000000002,128.97299999999998,4,0.41499999999999998
"Bands on Me (feat. Blac Youngsta, A Boogie Wit Da Hoodie & Teejay3k)",30,186067,0.00081899999999999996,0.748,0.51200000000000001,0,8,0.11599999999999999,-8.0600000000000005,1,0.11800000000000001,88.950000000000003,4,0.223
Digital Dash,34,231231,0.0037799999999999995,0.88099999999999989,0.56600000000000006,6.8299999999999998e-06,2,0.20399999999999999,-7.5620000000000003,1,0.13600000000000001,140.03999999999999,4,0.23199999999999998
Praise The Lord (Da Shine),55,205040,0.058799999999999998,0.85499999999999998,0.56799999999999995,0.10400000000000001,5,0.094399999999999998,-8.1999999999999993,0,0.105,80.027000000000001,4,0.29100000000000004
Ambitionz Az A Ridah,34,278386,0.0028600000000000001,0.78700000000000003,0.90200000000000002,0.00032499999999999999,2,0.079200000000000007,-6.5620000000000003,1,0.27100000000000002,87.217999999999989,4,0.77000000000000002
Still Not a Player,61,236906,0.184,0.90200000000000002,0.61399999999999999,0.00074200000000000004,4,0.086699999999999999,-6.5289999999999999,0,0.28899999999999998,94.069000000000003,4,0.86199999999999999
Both (feat. Drake),47,191789,0.060400000000000002,0.88900000000000001,0.40200000000000002,0.00080500000000000005,7,0.065799999999999997,-7.6749999999999998,0,0.17800000000000002,139.98599999999999,4,0.316
Gin And Juice (feat. Dat Nigga Daz),39,211493,0.0287,0.54899999999999993,0.84499999999999997,0.00049200000000000003,7,0.67000000000000004,-4.2789999999999999,1,0.20000000000000001,94.491,4,0.35100000000000003
"Notorious Thugs - Amended, 2014 Remastered Version",40,372973,0.115,0.69499999999999995,0.88800000000000001,6.4300000000000003e-06,11,0.19399999999999998,-4.0620000000000003,0,0.11599999999999999,154.874,4,0.76200000000000001
Everyday We Lit (feat. PnB Rock),43,197051,0.10400000000000001,0.76200000000000001,0.63500000000000001,0,7,0.078899999999999998,-4.8520000000000003,1,0.10099999999999999,155.983,4,0.56499999999999995
Madiba Riddim,67,205162,0.23499999999999999,0.83400000000000007,0.52700000000000002,0.0096799999999999994,7,0.63200000000000001,-10.4,1,0.193,105.86,4,0.31900000000000001
Rosa Parks - Radio Version,57,247266,0.11900000000000001,0.78200000000000003,0.7659999999999999,0.00074600000000000003,6,0.315,-8.0649999999999995,0,0.22399999999999998,103.931,4,0.20499999999999999
March Madness,54,229000,0.255,0.60299999999999998,0.56200000000000006,0,8,0.10000000000000001,-7.2210000000000001,1,0.34799999999999998,180.36199999999999,3,0.40000000000000002
Big Fish,69,198133,0.48399999999999999,0.89800000000000002,0.54700000000000004,1.04e-05,3,0.37,-5.7070000000000007,0,0.313,100.01000000000001,4,0.76300000000000001
Let It Fly (feat. Travis Scott),55,186872,0.044699999999999997,0.90099999999999991,0.82599999999999996,0,10,0.105,-3.3730000000000002,0,0.33000000000000002,89.004999999999995,4,0.75099999999999989
Bigger Than You (feat. Drake & Quavo),49,225813,0.184,0.90400000000000003,0.50900000000000001,0,1,0.48299999999999998,-6.1970000000000001,1,0.26200000000000001,141.017,4,0.223
Big Shot (with Travis Scott),46,221826,0.0079600000000000001,0.87,0.495,0,1,0.10099999999999999,-9.1079999999999988,1,0.23600000000000002,130.024,4,0.249
Jettski Grizzley (feat. Lil Pump),37,163200,0.083400000000000002,0.86799999999999999,0.83999999999999997,0,8,0.32899999999999996,-6.5570000000000004,1,0.17499999999999999,100.02799999999999,4,0.439
Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),34,273087,0.12,0.877,0.54000000000000004,0,4,0.23000000000000001,-4.9610000000000003,0,0.051299999999999998,141.98400000000001,4,0.255
How You Like Me Now,17,217493,0.00097300000000000002,0.64700000000000002,0.70999999999999996,0.70299999999999996,0,0.077700000000000005,-4.6920000000000002,1,0.028999999999999998,110.059,4,0.26800000000000002
BUTTERFLY EFFECT,60,190677,0.071400000000000005,0.76300000000000001,0.59799999999999998,0,11,0.11199999999999999,-6.8650000000000002,1,0.053900000000000003,140.98699999999999,4,0.182
93 'Til Infinity,67,286440,0.125,0.58999999999999997,0.67200000000000004,1.04e-06,1,0.14699999999999999,-11.792,1,0.41200000000000003,206.24700000000001,4,0.68799999999999994
Breathe,3,270066,0.27800000000000002,0.71900000000000008,0.86299999999999999,0,10,0.33600000000000002,-7.3079999999999998,0,0.27000000000000002,83.009,4,0.51200000000000001
I Need A Dollar,9,244386,0.17600000000000002,0.83799999999999997,0.36700000000000005,0,6,0.086099999999999996,-11.833,0,0.039600000000000003,95.507999999999996,4,0.96099999999999997
So Excited,36,234106,0.161,0.54899999999999993,0.77200000000000002,0,4,0.068099999999999994,-5.8200000000000003,0,0.82599999999999996,191.41400000000002,4,0.66299999999999992
"All About U (ft. Nate Dogg, Snoop Dogg, Fatal & Yani Hadati)",26,276813,0.065199999999999994,0.85599999999999998,0.79299999999999993,0,11,0.314,-4.0039999999999996,0,0.14699999999999999,103.206,4,0.77800000000000002
We Gonna Make It,35,224866,0.155,0.53400000000000003,0.93099999999999994,5.3199999999999999e-06,2,0.16600000000000001,-5.734,0,0.36599999999999999,86.48899999999999,4,0.70900000000000007
"Kick, Push",60,254466,0.16399999999999998,0.65200000000000002,0.80900000000000005,0,5,0.17499999999999999,-5.2759999999999998,1,0.17000000000000001,94.786000000000001,4,0.51200000000000001
Swag Surfin',54,249920,0.0144,0.7340000000000001,0.92099999999999993,0,11,0.0998,-5.6629999999999994,0,0.0436,144.01300000000001,4,0.67799999999999994
DNA.,53,185946,0.0043600000000000002,0.64000000000000001,0.49700000000000005,0,10,0.085800000000000001,-7.1110000000000007,0,0.35499999999999998,139.92400000000001,4,0.42399999999999999
ZEZE (feat. Travis Scott & Offset),71,225199,0.054300000000000001,0.83200000000000007,0.60699999999999998,0,8,0.096699999999999994,-8.0299999999999994,0,0.22699999999999998,98.051000000000002,4,0.56999999999999995
Still D.R.E. - Album Version (Edited),44,270560,0.214,0.80799999999999994,0.82999999999999996,4.7299999999999998e-05,6,0.067699999999999996,-2.806,1,0.25700000000000001,93.459999999999994,4,0.45899999999999996
Sleep Walkin,21,184736,0.13900000000000001,0.49399999999999999,0.67700000000000005,0,10,0.16,-6.8300000000000001,0,0.43700000000000006,79.599999999999994,4,0.7390000000000001
Alright,38,219333,0.063500000000000001,0.79599999999999993,0.75,0,7,0.084500000000000006,-6.0739999999999998,1,0.22600000000000001,110.027,4,0.5
God's Plan,60,198973,0.032199999999999999,0.75800000000000001,0.45200000000000001,8.2900000000000009e-05,7,0.58299999999999996,-9.2100000000000009,1,0.11,77.168000000000006,4,0.34600000000000003
The Ways (with Swae Lee),43,238893,0.071599999999999997,0.73099999999999998,0.68700000000000006,1.0300000000000001e-06,11,0.11699999999999999,-5.79,0,0.0499,140.072,4,0.61699999999999999
This Is How We Do It,67,238800,0.015900000000000001,0.79900000000000004,0.63,0,0,0.45299999999999996,-9.2789999999999999,1,0.074800000000000005,103.64700000000001,4,0.77200000000000002
Tell Me When To Go (feat. Keak Da Sneak),38,237626,0.0065900000000000004,0.93500000000000005,0.73199999999999998,0.0015199999999999999,6,0.11199999999999999,-7.3579999999999997,1,0.29799999999999999,106.98399999999999,4,0.314
Mo Bamba,90,180897,0.26800000000000002,0.73799999999999999,0.629,0.00114,6,0.16300000000000001,-4.8819999999999997,0,0.049500000000000002,146.06700000000001,4,0.31900000000000001
STOOPID,90,152000,0.13,0.73299999999999998,0.63,0,11,0.16200000000000001,-4.2960000000000003,1,0.39500000000000002,149.989,4,0.83200000000000007
Transformer (feat. Nicki Minaj),0,196333,0.0015100000000000001,0.753,0.61599999999999999,7.0999999999999998e-06,2,0.29100000000000004,-7.3399999999999999,1,0.16500000000000001,156.83000000000001,4,0.28699999999999998
Nonstop,66,238613,0.030599999999999999,0.90900000000000003,0.40500000000000003,0.0069800000000000001,6,0.105,-8.1329999999999991,0,0.14000000000000001,154.98400000000001,4,0.45500000000000002
Who Want The Smoke?,76,198666,0.073200000000000001,0.89900000000000002,0.75099999999999989,0,11,0.127,-4.0629999999999997,0,0.311,140.029,4,0.63600000000000001
REEL IT IN,87,121346,0.072999999999999995,0.754,0.34200000000000003,0,10,0.193,-8.6769999999999996,0,0.099099999999999994,128.98099999999999,4,0.42299999999999999
SICKO MODE,97,312820,0.00513,0.83400000000000007,0.72999999999999998,0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.44600000000000001
WORKIN ME,86,169620,0.182,0.79000000000000004,0.629,7.0600000000000002e-06,8,0.33799999999999997,-4.0549999999999997,1,0.14199999999999999,170.023,4,0.26700000000000002
"Never Recover (Lil Baby & Gunna, Drake)",89,194732,0.071599999999999997,0.75700000000000001,0.68999999999999995,0,1,0.192,-5.3270000000000008,0,0.28199999999999997,132.06399999999999,4,0.91400000000000003
Wake Up in the Sky,92,204664,0.00381,0.80000000000000004,0.57799999999999996,0,4,0.35899999999999999,-5.1440000000000001,0,0.048500000000000001,143.00999999999999,4,0.36700000000000005
MIA (feat. Drake),94,210367,0.0143,0.81799999999999995,0.54000000000000004,0.00051199999999999998,6,0.099000000000000005,-6.3499999999999996,0,0.054399999999999997,97.063999999999993,4,0.17399999999999999
ZEZE (feat. Travis Scott & Offset),91,225199,0.070999999999999994,0.82599999999999996,0.61499999999999999,0,8,0.096500000000000002,-7.9790000000000001,0,0.21899999999999997,98.055999999999997,4,0.54299999999999993
"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",62,238373,0.0058200000000000005,0.74299999999999999,0.33899999999999997,0,1,0.081199999999999994,-7.6779999999999999,1,0.40899999999999997,203.92700000000002,4,0.11800000000000001
Taste (feat. Offset),95,232959,0.023599999999999999,0.88400000000000001,0.55899999999999994,0,0,0.10099999999999999,-7.4420000000000002,1,0.12,97.994,4,0.34200000000000003
New Patek,90,343099,0.036700000000000003,0.84999999999999998,0.78500000000000003,0,8,0.155,-4.9630000000000001,0,0.34499999999999997,145.06299999999999,4,0.71799999999999997
Neighbor (feat. Travis Scott),79,162886,0.0090799999999999995,0.92099999999999993,0.748,0,1,0.079799999999999996,-5.093,1,0.13,139.97899999999998,4,0.80099999999999993
I Love,63,210197,0.27399999999999997,0.67099999999999993,0.56499999999999995,6.5099999999999997e-05,11,0.37,-7.4009999999999998,0,0.16,150.01400000000001,4,0.56100000000000005
FEFE (feat. Nicki Minaj & Murda Beatz),96,179404,0.088000000000000009,0.93099999999999994,0.38700000000000001,0,1,0.13600000000000001,-9.1270000000000007,1,0.41200000000000003,125.97799999999999,4,0.376
Chanel (Go Get It) [feat. Gunna & Lil Baby],84,201706,0.00183,0.93799999999999994,0.5,0,4,0.076999999999999999,-10.08,0,0.14400000000000002,140.011,4,0.46200000000000002
Leave Me Alone,69,195637,0.107,0.79200000000000004,0.74299999999999999,0,7,0.183,-2.806,1,0.085099999999999995,150.024,4,0.74199999999999999
Get Dripped (feat. Playboi Carti),0,158769,0.098699999999999996,0.95499999999999996,0.49200000000000005,0,8,0.41700000000000004,-8.4439999999999991,1,0.39500000000000002,130.06200000000001,4,0.90400000000000003
LOSE IT (feat. Lil Baby),79,237654,0.0161,0.96200000000000008,0.57299999999999995,0,7,0.109,-5.9239999999999995,1,0.308,125.035,4,0.72799999999999998
I Love It (& Lil Pump),99,127946,0.0114,0.90099999999999991,0.52200000000000002,0,2,0.25900000000000001,-8.3040000000000003,1,0.33000000000000002,104.053,4,0.32899999999999996
Shake It Up,84,116680,0.128,0.77599999999999991,0.60799999999999998,0,10,0.093200000000000005,-6.4779999999999998,0,0.10400000000000001,156.02500000000001,4,0.40200000000000002
Where The Bag At,66,200560,0.025700000000000001,0.72299999999999998,0.747,0.00018700000000000002,10,0.35899999999999999,-4.266,1,0.16200000000000001,175.99400000000003,4,0.42100000000000004
LLC,74,221853,0.052299999999999999,0.83499999999999996,0.75599999999999989,0.027999999999999997,10,0.060600000000000001,-5.4409999999999998,0,0.12300000000000001,153.988,4,0.80900000000000005
NO BYSTANDERS,82,218283,0.020400000000000001,0.73099999999999998,0.81099999999999994,0,1,0.41100000000000003,-3.2250000000000001,1,0.071199999999999999,147.04499999999999,4,0.42599999999999999
Multi Millionaire (feat. Lil Uzi Vert),81,170958,0.0263,0.85400000000000009,0.81700000000000006,0,1,0.16899999999999998,-3.8330000000000002,1,0.10099999999999999,145.976,4,0.70400000000000007
Uproar,88,194184,0.059499999999999997,0.74299999999999999,0.87,0,1,0.29899999999999999,-2.1880000000000002,1,0.21199999999999999,99.075000000000003,4,0.88400000000000001
Praise The Lord (Da Shine),91,205040,0.060900000000000003,0.84999999999999998,0.56899999999999995,0.081600000000000006,5,0.10000000000000001,-8.152000000000001,0,0.13600000000000001,80.019999999999996,4,0.29399999999999998
Fall,68,240000,0.379,0.92799999999999994,0.67500000000000004,0,5,0.0533,-3.5350000000000001,1,0.056599999999999998,105.95200000000001,4,0.79400000000000004
Dip,82,127200,0.0152,0.877,0.56200000000000006,0,9,0.093299999999999994,-7.0960000000000001,1,0.26000000000000001,99.977000000000004,4,0.376
No Stylist,91,192172,0.021499999999999998,0.76500000000000001,0.70400000000000007,0,5,0.22699999999999998,-4.5889999999999995,0,0.127,147.05500000000001,4,0.498
Drip Too Hard,91,145603,0.094500000000000001,0.90000000000000002,0.65300000000000002,0,1,0.52800000000000002,-6.9620000000000006,0,0.28899999999999998,112.50299999999999,4,0.39899999999999997
Money Set (feat. Young Thug),65,189535,0.0901,0.86199999999999999,0.71900000000000008,0,6,0.094,-3.7549999999999999,0,0.129,135.042,4,0.54100000000000004
2 Tone Drip,72,181538,0.192,0.85699999999999998,0.76700000000000002,0,5,0.16,-4.7939999999999996,0,0.44299999999999995,149.95400000000001,4,0.57399999999999995
"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",79,230408,0.23499999999999999,0.68000000000000005,0.73199999999999998,0.000174,10,0.070499999999999993,-7.1079999999999997,0,0.27000000000000002,75.421999999999997,4,0.8640000000000001
Uh Uh,66,163400,0.00038500000000000003,0.90300000000000002,0.64700000000000002,6.2899999999999997e-05,1,0.111,-9.6120000000000001,1,0.0998,142.96299999999999,4,0.81700000000000006
SWISH,88,194935,0.083099999999999993,0.88400000000000001,0.54100000000000004,0,11,0.11800000000000001,-5.6079999999999997,1,0.221,105.009,4,0.27399999999999997
Drop Top Benz,55,134027,0.35499999999999998,0.84099999999999997,0.63,0,1,0.121,-6.9989999999999997,1,0.23399999999999999,150.07399999999998,4,0.74199999999999999
Narcos,84,255378,0.0146,0.93599999999999994,0.58799999999999997,0,7,0.13900000000000001,-6.9479999999999995,0,0.13600000000000001,124.98700000000001,4,0.23800000000000002
APESHIT,78,264853,0.013299999999999999,0.70499999999999996,0.78400000000000003,0,2,0.16800000000000001,-6.4770000000000003,1,0.27100000000000002,160.035,4,0.377
In My Feelings,70,217933,0.0062299999999999994,0.73499999999999999,0.48200000000000004,0.0144,8,0.44799999999999995,-9.4450000000000003,1,0.13900000000000001,181.995,4,0.315
Smile (Living My Best Life) (feat. Snoop Dogg & Ball Greezy),76,214159,0.089999999999999997,0.87400000000000011,0.72699999999999998,5.8300000000000001e-06,8,0.075899999999999995,-7.6890000000000001,1,0.077700000000000005,98.969999999999999,4,0.42700000000000005
1am,77,163954,0.0038,0.90099999999999991,0.65000000000000002,0,2,0.111,-4.1369999999999996,1,0.098100000000000007,100.29799999999999,4,0.29499999999999998
Backin' It Up (feat. Cardi B),78,190466,0.088599999999999998,0.79599999999999993,0.68000000000000005,0,10,0.26800000000000002,-4.8529999999999998,0,0.35299999999999998,164.93200000000002,4,0.56499999999999995
Freestyle,81,162053,0.21199999999999999,0.877,0.51400000000000001,0,2,0.154,-5.585,0,0.065699999999999995,119.99799999999999,4,0.27200000000000002
Major (feat. Key Glock),75,195546,0.0109,0.90700000000000003,0.65000000000000002,0.00042400000000000001,6,0.107,-5.6610000000000005,0,0.312,147.02600000000001,4,0.626
LAMB TALK,76,172440,0.14000000000000001,0.91099999999999992,0.59699999999999998,0,11,0.11599999999999999,-6.5170000000000003,0,0.27300000000000002,142.036,4,0.315
2 Seater (feat. Quavo & 21 Savage),72,158796,0.33200000000000002,0.88700000000000001,0.57299999999999995,0,0,0.14300000000000002,-4.633,0,0.251,133.02600000000001,4,0.23699999999999999
Bigger Than You (feat. Drake & Quavo),82,225893,0.247,0.88800000000000001,0.51500000000000001,0,1,0.44600000000000001,-6.2460000000000004,1,0.27100000000000002,141.00899999999999,4,0.26400000000000001
Head On (feat. Kevin Gates),69,117995,0.026700000000000002,0.89700000000000002,0.628,4.4700000000000004e-06,1,0.11900000000000001,-4.6930000000000005,0,0.21899999999999997,147.99700000000001,4,0.63600000000000001
Ric Flair Drip (& Metro Boomin),87,172800,0.14899999999999999,0.88,0.42799999999999999,5.0699999999999999e-05,9,0.114,-8.2799999999999994,1,0.20600000000000002,100.00700000000001,4,0.33299999999999996
STARGAZING,91,270714,0.009470000000000001,0.48700000000000004,0.78900000000000003,4.0500000000000002e-06,8,0.18899999999999997,-3.6899999999999999,1,0.044000000000000004,150.00700000000001,4,0.056399999999999999
Real Rich (feat. Gucci Mane),64,123120,0.029700000000000001,0.94499999999999995,0.45600000000000002,0,9,0.11199999999999999,-9.0440000000000005,1,0.13400000000000001,125.01000000000001,4,0.23699999999999999
Dangerous World (feat. Travis Scott & YG),72,165123,0.073499999999999996,0.81200000000000006,0.58599999999999997,0,4,0.106,-6.5049999999999999,0,0.0654,100.06200000000001,4,0.32299999999999995
Drop,75,210545,0.0066,0.85799999999999998,0.65000000000000002,2.0700000000000001e-06,8,0.121,-4.9189999999999996,1,0.24100000000000002,147.03100000000001,4,0.65300000000000002
Nephew (feat. Lil Pump),84,202962,0.0042200000000000007,0.79200000000000004,0.45399999999999996,0,9,0.28499999999999998,-6.7529999999999992,1,0.45799999999999996,161.99299999999999,4,0.67400000000000004
Ned Flanders (feat. A$AP Ferg),83,161013,0.025399999999999999,0.93599999999999994,0.495,0,1,0.086999999999999994,-6.0620000000000003,1,0.22899999999999998,139.95099999999999,4,0.29899999999999999
Lil Bebe,69,174320,0.047899999999999998,0.83200000000000007,0.48499999999999999,0,1,0.111,-4.5209999999999999,1,0.085999999999999993,136.03899999999999,4,0.072099999999999997
Yes Indeed,42,142273,0.035000000000000003,0.96400000000000008,0.34600000000000003,0,5,0.10800000000000001,-9.3089999999999993,0,0.53000000000000003,119.958,4,0.56200000000000006
Kept Back (feat. Lil Pump),76,177651,0.071300000000000002,0.90700000000000003,0.63700000000000001,0,10,0.081600000000000006,-5.4979999999999993,1,0.11699999999999999,130.012,4,0.496
WIFI LIT,75,176630,0.064000000000000001,0.88400000000000001,0.57899999999999996,2.3800000000000001e-06,2,0.182,-6.8470000000000004,1,0.29899999999999999,144.97299999999998,4,0.313
Big Deal,70,159880,0.0098799999999999999,0.71999999999999997,0.73499999999999999,0,0,0.16200000000000001,-3.1880000000000002,1,0.055,160.09299999999999,4,0.24299999999999999
Millidelphia (feat. Swizz Beatz),76,215838,0.085400000000000004,0.85099999999999998,0.70200000000000007,0,1,0.374,-4.1719999999999997,1,0.26800000000000002,126.94,4,0.17899999999999999
Mob Ties,61,205146,0.044299999999999999,0.755,0.57499999999999996,0.0012699999999999999,4,0.27600000000000002,-8.3920000000000012,0,0.067299999999999999,85.994,4,0.49299999999999999
Shoot,62,196613,0.027300000000000001,0.76500000000000001,0.42100000000000004,1.4999999999999999e-05,10,0.126,-12.199999999999999,1,0.40600000000000003,127.12899999999999,4,0.193
Powerglide (feat. Juicy J),35,332300,0.0149,0.71200000000000008,0.82900000000000007,0,1,0.122,-4.7069999999999999,0,0.14099999999999999,173.953,4,0.59299999999999997
WIN,35,214693,0.0137,0.87400000000000011,0.58999999999999997,0,1,0.59899999999999998,-2.9769999999999999,1,0.12,126.03299999999999,4,0.33200000000000002
Poke It Out (with Nicki Minaj),72,269813,0.096999999999999989,0.89400000000000002,0.58999999999999997,9.0599999999999997e-06,9,0.32899999999999996,-5.7160000000000002,1,0.221,147.00899999999999,4,0.57499999999999996
Up Now (feat. G-Eazy and Rich The Kid),72,198087,0.0029399999999999999,0.95599999999999996,0.54400000000000004,0,1,0.10400000000000001,-6.4100000000000001,1,0.082199999999999995,104.01100000000001,4,0.127
same squad,68,151053,0.0146,0.91799999999999993,0.41899999999999998,4.6700000000000002e-06,7,0.19500000000000001,-9.1289999999999996,0,0.10400000000000001,96.036000000000001,4,0.75599999999999989
POWER,39,172893,0.0112,0.93299999999999994,0.48599999999999999,0,1,0.10099999999999999,-7.9629999999999992,1,0.068699999999999997,100.006,4,0.41700000000000004
Neat,66,211013,0.109,0.85799999999999998,0.80000000000000004,0,11,0.22399999999999998,-4.617,0,0.26200000000000001,119.99600000000001,4,0.66500000000000004
Pull Up (feat. NAV),78,193575,0.48399999999999999,0.82799999999999996,0.37,0,7,0.11900000000000001,-7.4409999999999998,0,0.26000000000000001,149.964,4,0.54899999999999993
All Of A Sudden,73,169186,0.00014199999999999998,0.75900000000000001,0.73199999999999998,0.0016000000000000001,1,0.062600000000000003,-5.5460000000000003,1,0.11800000000000001,140.005,4,0.379
Kung Fu,78,199680,0.022700000000000001,0.87599999999999989,0.60799999999999998,1.1599999999999999e-05,8,0.107,-6.0190000000000001,1,0.109,124.98299999999999,4,0.25800000000000001
Fr Fr (feat. Lil Skies),83,195590,0.12,0.91599999999999993,0.49299999999999999,2.6299999999999998e-06,1,0.21100000000000002,-7.3710000000000004,0,0.16200000000000001,140.05700000000002,4,0.32700000000000001
31 DAYS,72,240682,0.26700000000000002,0.875,0.64400000000000002,0,1,0.125,-6.5539999999999994,1,0.222,139.08600000000001,4,0.78799999999999992
Drug Addicts,81,175774,0.0121,0.93200000000000005,0.48100000000000004,0.00049699999999999994,1,0.096999999999999989,-9.4990000000000006,0,0.16200000000000001,142.078,4,0.19699999999999998
Nice For What,68,210925,0.093399999999999997,0.56700000000000006,0.91299999999999992,0.00012400000000000001,8,0.114,-6.4710000000000001,1,0.073599999999999999,93.349999999999994,4,0.79200000000000004
Noticed,91,165000,0.46200000000000002,0.69900000000000007,0.55799999999999994,0,11,0.11599999999999999,-7.6220000000000008,1,0.060299999999999999,79.992000000000004,4,0.49299999999999999
Icey,64,148252,0.14599999999999999,0.94200000000000006,0.51700000000000002,7.1099999999999997e-06,7,0.11800000000000001,-7.1760000000000002,1,0.311,120.148,4,0.41899999999999998
Walk It Talk It,86,276147,0.073899999999999993,0.90900000000000003,0.628,0,2,0.10800000000000001,-5.4560000000000004,1,0.20100000000000001,145.905,4,0.40600000000000003
Look Alive (feat. Drake),89,181263,0.0010400000000000001,0.92200000000000004,0.58099999999999996,5.8599999999999995e-05,10,0.105,-7.4950000000000001,1,0.27000000000000002,140.02200000000002,4,0.59499999999999997
Wow Freestyle (feat. Kendrick Lamar),72,175213,0.035499999999999997,0.78200000000000003,0.63300000000000001,0,8,0.061499999999999999,-4.6440000000000001,1,0.34100000000000003,150.05500000000001,4,0.74900000000000011
GHOST,78,129733,0.14499999999999999,0.78200000000000003,0.53100000000000003,0.050099999999999999,1,0.23800000000000002,-6.6360000000000001,1,0.16800000000000001,148.04599999999999,4,0.247
Drug Dealer,60,174232,0.060199999999999997,0.83700000000000008,0.85199999999999998,0,5,0.106,-3.4530000000000003,1,0.17999999999999999,97.497000000000014,4,0.46200000000000002
Tap Out (feat. Jeremih),73,199960,0.105,0.67599999999999993,0.62,0,5,0.21100000000000002,-6.343,0,0.0562,100.06,4,0.60699999999999998
Boca Raton (with A$AP Ferg),52,196760,0.14899999999999999,0.90300000000000002,0.625,1.7800000000000002e-05,10,0.215,-7.0250000000000004,0,0.21899999999999997,129.99299999999999,4,0.39899999999999997
All Mine,84,145506,0.125,0.92500000000000004,0.308,0,11,0.093299999999999994,-6.5620000000000003,0,0.33799999999999997,122.09899999999999,4,0.26500000000000001
God's Plan,61,198960,0.0309,0.75800000000000001,0.44799999999999995,8.6699999999999993e-05,7,0.55799999999999994,-9.4410000000000007,1,0.10300000000000001,77.176000000000002,4,0.373
1942,81,213080,0.0152,0.81700000000000006,0.64599999999999991,0,4,0.125,-5.1200000000000001,0,0.249,162.898,4,0.83499999999999996
Esskeetit,83,181714,0.022000000000000002,0.93200000000000005,0.50600000000000001,0,11,0.093299999999999994,-7.7549999999999999,1,0.161,139.97399999999999,4,0.69599999999999995
Champion (feat. Travis Scott),84,195053,0.38100000000000001,0.64200000000000002,0.78200000000000003,0,5,0.10800000000000001,-3.395,0,0.047699999999999999,162.005,4,0.39600000000000002
Yikes,81,188773,0.14499999999999999,0.67599999999999993,0.77700000000000002,0,1,0.22800000000000001,-3.2410000000000001,0,0.35700000000000004,173.93099999999998,4,0.22600000000000001
Clout (feat. 21 Savage),28,200234,0.13600000000000001,0.88,0.72799999999999998,5.4200000000000003e-05,10,0.33799999999999997,-6.9390000000000001,0,0.20499999999999999,160.976,4,0.71499999999999997
Stir Fry,83,190288,0.00299,0.81499999999999995,0.81599999999999995,0,2,0.159,-5.4740000000000002,1,0.26899999999999996,181.96700000000001,4,0.498
Guatemala (feat. Slim Jxmmi) - From Swaecation,31,256341,0.185,0.84900000000000009,0.69900000000000007,0.0011800000000000001,4,0.095399999999999999,-5.1929999999999996,0,0.0574,100.98899999999999,4,0.077799999999999994
Big Shot (with Travis Scott),77,221826,0.0075900000000000004,0.85499999999999998,0.47799999999999998,0,1,0.10099999999999999,-9.1159999999999997,1,0.193,130.018,4,0.28399999999999997
Birthday Sex,70,226506,0.26100000000000001,0.67500000000000004,0.54500000000000004,0,7,0.16200000000000001,-5.6139999999999999,0,0.044299999999999999,60.048000000000002,4,0.44500000000000001
"One, Two Step",78,203786,0.042000000000000003,0.94400000000000006,0.51100000000000001,0.00107,5,0.037900000000000003,-10.960000000000001,0,0.161,113.04600000000001,4,0.84200000000000008
Miss Independent,70,232000,0.52200000000000002,0.67299999999999993,0.68299999999999994,0,1,0.23499999999999999,-5.6929999999999996,1,0.115,171.86000000000001,4,0.71299999999999997
Super Bass,37,200013,0.28999999999999998,0.72099999999999997,0.86699999999999999,2.8700000000000001e-06,11,0.503,-4.3019999999999996,1,0.19600000000000001,127.03299999999999,4,0.63900000000000001
Run It!,66,229866,0.0246,0.84999999999999998,0.48200000000000004,0,1,0.38700000000000001,-6.6840000000000002,0,0.10199999999999999,100.95700000000001,4,0.217
Dip It Low,55,201000,0.0111,0.79099999999999993,0.72499999999999998,0.00019099999999999998,11,0.088200000000000001,-4.2439999999999998,0,0.075999999999999998,84.569999999999993,4,0.55399999999999994
Low (feat T-Pain),78,231400,0.092799999999999994,0.91799999999999993,0.60899999999999999,0,10,0.13900000000000001,-5.6399999999999997,0,0.079100000000000004,128.00799999999998,4,0.30399999999999999
Can't Help But Wait,64,206413,0.35799999999999998,0.69900000000000007,0.69900000000000007,0,8,0.091200000000000003,-5.5640000000000001,0,0.073700000000000002,94.977000000000004,4,0.61099999999999999
Me & U,72,192213,0.35200000000000004,0.80299999999999994,0.45399999999999996,0,8,0.065500000000000003,-4.8019999999999996,0,0.029399999999999999,99.989999999999995,4,0.7390000000000001
